recency,frequency,monetary,cluster
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
1.5935135,0.80848056,0.057384286,5
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
1.915134,1.7978106,-0.0174653,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
1.7007203,1.3031455,0.72636133,5
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.8984594,0.3138155,-0.06934511,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
0.70905757,3.2818058,2.735653,9
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
1.7007203,0.3138155,0.9822326,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.014588164,0.3138155,0.29786015,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
5.1045356,1.7978106,2.9521737,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
0.33383387,1.3031455,0.052870747,5
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
2.9872017,0.3138155,1.0059028,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
0.52144575,2.2924757,6.1814065,3
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.2820203,1.3031455,0.42381132,8
-0.30940682,-0.18084954,-0.13611442,0
-0.12179495,0.3138155,-0.1147529,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
2.7727883,0.3138155,0.98699254,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.067607,7.239126,9.689856,3
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
1.7543238,1.3031455,0.4909827,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.040805,0.3138155,0.31459138,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
1.0574796,4.2711363,4.089703,9
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.1748135,0.3138155,-0.027854234,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
4.112873,0.3138155,0.20735583,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
5.1045356,0.3138155,0.08725408,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.1748135,1.3031455,1.4717964,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
1.5667118,0.80848056,1.4689041,5
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.014588164,2.7871406,1.6204191,9
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.7912526,0.3138155,0.4310745,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.0140035,0.3138155,-0.11407847,8
-0.30940682,-0.18084954,-0.13611442,0
1.8347288,0.3138155,0.030808847,8
-0.30940682,-0.18084954,-0.13611442,0
3.3088222,0.80848056,2.3877344,8
-0.30940682,-0.18084954,-0.13611442,0
1.915134,0.3138155,0.7802904,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
0.06581692,5.260466,0.8431169,9
-0.014588164,1.3031455,1.1167828,5
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
4.112873,0.3138155,0.44745556,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.148012,0.3138155,0.17556646,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
1.5935135,0.80848056,0.93998945,5
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
4.5417,0.3138155,-0.10654294,2
3.6304424,0.3138155,0.08255897,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
4.622105,1.3031455,0.49648196,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
0.2534288,0.80848056,0.6512394,5
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.1748135,0.80848056,0.30752274,8
0.33383387,1.7978106,2.0260413,5
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
0.11942031,0.3138155,-0.08837202,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
0.30703217,0.3138155,-0.0025758026,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
5.265346,0.3138155,-0.10713954,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
2.0223408,0.80848056,0.009823468,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
2.5583746,0.80848056,1.1746029,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
2.8531933,5.260466,2.909567,9
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
2.0491424,3.7764707,2.3723521,9
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.2826051,0.3138155,1.1612049,5
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.7108476,0.3138155,0.6283864,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
4.032468,0.80848056,0.4955481,2
4.8633204,0.3138155,0.6167264,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.6304424,0.80848056,0.3639031,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
0.92347115,0.80848056,0.5933545,5
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
4.112873,0.3138155,0.04119779,2
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
2.7995899,1.7978106,0.5846128,8
-0.22900172,12.185777,9.760465,1
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.2826051,10.701781,12.537473,1
1.1914881,1.7978106,0.29984453,5
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
3.040805,0.80848056,0.41604233,8
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
1.111083,7.239126,2.1981785,9
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
-0.30940682,-0.18084954,-0.13611442,0
