,recency,recency,recency,frequency,frequency,frequency,monetary,monetary,monetary
,mean,median,count,mean,median,count,mean,median,count
cluster,,,,,,,,,
0,1.1458349,1.1670696,5203,1.001103,0.83076686,5203,0.64103556,0.394032,5203
1,-0.30681652,-0.31344905,88559,-0.17099673,-0.18326,88559,-0.1375839,-0.14265263,88559
2,3.7785268,3.757977,5222,0.6250293,0.32375345,5222,0.41585433,0.1774242,5222
3,1.4924896,1.1670696,845,4.6378675,4.379861,845,4.460198,3.9793088,845
4,1.3159847,1.0613182,147,13.137052,12.492075,147,14.173949,13.842436,147
5,0.9798016,0.54578054,24,34.188023,31.50508,24,34.37311,33.212234,24
