,recency,recency,recency,frequency,frequency,frequency,monetary,monetary,monetary
,mean,median,count,mean,median,count,mean,median,count
cluster,,,,,,,,,
0,-0.28031543,-0.31344905,91252,-0.13757145,-0.18326,91252,-0.11629177,-0.14265263,91252
1,1.3279984,1.0613182,781,5.8684416,4.886874,781,5.6304235,4.900313,781
2,3.0981398,3.097031,7895,0.80713403,0.32375345,7895,0.55811554,0.23966645,7895
3,1.1439365,0.87625337,72,22.195747,19.08325,72,25.113514,22.612867,72
